agency_cd	site_no	datetime	tz_cd	151374_00060	151374_00060_cd	151375_00065	151375_00065_cd	151376_00010	151376_00010_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s
USGS	12181000	2021-04-02 07:35	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 07:40	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 07:45	PDT	3590	A	3.31	A	4.8	A
USGS	12181000	2021-04-02 07:50	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 07:55	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 08:00	PDT	3560	A	3.30	A	4.9	A
USGS	12181000	2021-04-02 08:05	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 08:10	PDT	3560	A	3.30	A		
USGS	12181000	2021-04-02 08:15	PDT	3560	A	3.30	A	4.9	A
USGS	12181000	2021-04-02 08:20	PDT	3560	A	3.30	A		
USGS	12181000	2021-04-02 08:25	PDT	3560	A	3.30	A		
USGS	12181000	2021-04-02 08:30	PDT	3590	A	3.31	A	4.9	A
USGS	12181000	2021-04-02 08:35	PDT	3560	A	3.30	A		
USGS	12181000	2021-04-02 08:40	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 08:45	PDT	3620	A	3.32	A	4.9	A
USGS	12181000	2021-04-02 08:50	PDT	3590	A	3.31	A		
USGS	12181000	2021-04-02 08:55	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-02 09:00	PDT	3710	A	3.35	A	5.0	A
USGS	12181000	2021-04-02 09:05	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-02 09:10	PDT	3710	A	3.35	A		
USGS	12181000	2021-04-02 09:15	PDT	3970	A	3.44	A	5.0	A
USGS	12181000	2021-04-02 09:20	PDT	3710	A	3.35	A		
USGS	12181000	2021-04-02 09:25	PDT	3970	A	3.44	A		
USGS	12181000	2021-04-02 09:30	PDT	4270	A	3.54	A	5.0	A
USGS	12181000	2021-04-02 09:35	PDT	3970	A	3.44	A		
USGS	12181000	2021-04-02 09:40	PDT	4270	A	3.54	A		
USGS	12181000	2021-04-02 09:45	PDT	4580	A	3.64	A	5.1	A
USGS	12181000	2021-04-02 09:50	PDT	4270	A	3.54	A		
USGS	12181000	2021-04-02 09:55	PDT	4580	A	3.64	A		
USGS	12181000	2021-04-02 10:00	PDT	4800	A	3.71	A	5.1	A
USGS	12181000	2021-04-02 10:05	PDT	4580	A	3.64	A		
USGS	12181000	2021-04-02 10:10	PDT	4800	A	3.71	A		
USGS	12181000	2021-04-02 10:15	PDT	4990	A	3.77	A	5.2	A
USGS	12181000	2021-04-02 10:20	PDT	4800	A	3.71	A		
USGS	12181000	2021-04-02 10:25	PDT	4990	A	3.77	A		
USGS	12181000	2021-04-02 10:30	PDT	5060	A	3.79	A	5.2	A
USGS	12181000	2021-04-02 10:35	PDT	4990	A	3.77	A		
USGS	12181000	2021-04-02 10:40	PDT	5060	A	3.79	A		
USGS	12181000	2021-04-02 10:45	PDT	5120	A	3.81	A	5.3	A
USGS	12181000	2021-04-02 10:50	PDT	5060	A	3.79	A		
USGS	12181000	2021-04-02 10:55	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-02 11:00	PDT	5120	A	3.81	A	5.4	A
USGS	12181000	2021-04-02 11:05	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-02 11:10	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-02 11:15	PDT	5120	A	3.81	A	5.4	A
USGS	12181000	2021-04-02 11:20	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-02 11:25	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-02 11:30	PDT	5150	A	3.82	A	5.5	A
USGS	12181000	2021-04-02 11:35	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-02 11:40	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 11:45	PDT	5150	A	3.82	A	5.6	A
USGS	12181000	2021-04-02 11:50	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 11:55	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:00	PDT	5150	A	3.82	A	5.7	A
USGS	12181000	2021-04-02 12:05	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:10	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:15	PDT	5150	A	3.82	A	5.8	A
USGS	12181000	2021-04-02 12:20	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:25	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:30	PDT	5150	A	3.82	A	5.9	A
USGS	12181000	2021-04-02 12:35	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:40	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:45	PDT	5190	A	3.83	A	6.0	A
USGS	12181000	2021-04-02 12:50	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 12:55	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 13:00	PDT	5220	A	3.84	A	6.1	A
USGS	12181000	2021-04-02 13:05	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 13:10	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 13:15	PDT	5190	A	3.83	A	6.1	A
USGS	12181000	2021-04-02 13:20	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 13:25	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 13:30	PDT	5190	A	3.83	A	6.2	A
USGS	12181000	2021-04-02 13:35	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 13:40	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 13:45	PDT	5190	A	3.83	A	6.2	A
USGS	12181000	2021-04-02 13:50	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 13:55	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 14:00	PDT	5150	A	3.82	A	6.3	A
USGS	12181000	2021-04-02 14:05	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 14:10	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 14:15	PDT	5190	A	3.83	A	6.3	A
USGS	12181000	2021-04-02 14:20	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 14:25	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 14:30	PDT	5150	A	3.82	A	6.4	A
USGS	12181000	2021-04-02 14:35	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 14:40	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 14:45	PDT	5150	A	3.82	A	6.4	A
USGS	12181000	2021-04-02 14:50	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 14:55	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 15:00	PDT	5150	A	3.82	A	6.4	A
USGS	12181000	2021-04-02 15:05	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 15:10	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 15:15	PDT	5150	A	3.82	A	6.5	A
USGS	12181000	2021-04-02 15:20	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 15:25	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 15:30	PDT	5190	A	3.83	A	6.5	A
USGS	12181000	2021-04-02 15:35	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 15:40	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 15:45	PDT	5190	A	3.83	A	6.5	A
USGS	12181000	2021-04-02 15:50	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 15:55	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:00	PDT	5190	A	3.83	A	6.6	A
USGS	12181000	2021-04-02 16:05	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:10	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:15	PDT	5190	A	3.83	A	6.6	A
USGS	12181000	2021-04-02 16:20	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:25	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:30	PDT	5190	A	3.83	A	6.6	A
USGS	12181000	2021-04-02 16:35	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:40	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:45	PDT	5220	A	3.84	A	6.6	A
USGS	12181000	2021-04-02 16:50	PDT	5190	A	3.83	A		
USGS	12181000	2021-04-02 16:55	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:00	PDT	5220	A	3.84	A	6.6	A
USGS	12181000	2021-04-02 17:05	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:10	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:15	PDT	5220	A	3.84	A	6.6	A
USGS	12181000	2021-04-02 17:20	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:25	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:30	PDT	5220	A	3.84	A	6.5	A
USGS	12181000	2021-04-02 17:35	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:40	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:45	PDT	5220	A	3.84	A	6.5	A
USGS	12181000	2021-04-02 17:50	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 17:55	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 18:00	PDT	5220	A	3.84	A	6.4	A
USGS	12181000	2021-04-02 18:05	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 18:10	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 18:15	PDT	5220	A	3.84	A	6.4	A
USGS	12181000	2021-04-02 18:20	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 18:25	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 18:30	PDT	5250	A	3.85	A	6.4	A
USGS	12181000	2021-04-02 18:35	PDT	5220	A	3.84	A		
USGS	12181000	2021-04-02 18:40	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 18:45	PDT	5250	A	3.85	A	6.3	A
USGS	12181000	2021-04-02 18:50	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 18:55	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 19:00	PDT	5250	A	3.85	A	6.2	A
USGS	12181000	2021-04-02 19:05	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 19:10	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 19:15	PDT	5250	A	3.85	A	6.2	A
USGS	12181000	2021-04-02 19:20	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 19:25	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 19:30	PDT	5280	A	3.86	A	6.1	A
USGS	12181000	2021-04-02 19:35	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 19:40	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 19:45	PDT	5280	A	3.86	A	6.0	A
USGS	12181000	2021-04-02 19:50	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 19:55	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 20:00	PDT	5280	A	3.86	A	6.0	A
USGS	12181000	2021-04-02 20:05	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 20:10	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 20:15	PDT	5280	A	3.86	A	5.9	A
USGS	12181000	2021-04-02 20:20	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 20:25	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 20:30	PDT	5320	A	3.87	A	5.8	A
USGS	12181000	2021-04-02 20:35	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 20:40	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 20:45	PDT	5280	A	3.86	A	5.8	A
USGS	12181000	2021-04-02 20:50	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 20:55	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 21:00	PDT	5320	A	3.87	A	5.7	A
USGS	12181000	2021-04-02 21:05	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 21:10	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 21:15	PDT	5350	A	3.88	A	5.6	A
USGS	12181000	2021-04-02 21:20	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 21:25	PDT	5350	A	3.88	A		
USGS	12181000	2021-04-02 21:30	PDT	5350	A	3.88	A	5.5	A
USGS	12181000	2021-04-02 21:35	PDT	5350	A	3.88	A		
USGS	12181000	2021-04-02 21:40	PDT	5350	A	3.88	A		
USGS	12181000	2021-04-02 21:45	PDT	5320	A	3.87	A	5.5	A
USGS	12181000	2021-04-02 21:50	PDT	5350	A	3.88	A		
USGS	12181000	2021-04-02 21:55	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 22:00	PDT	5320	A	3.87	A	5.4	A
USGS	12181000	2021-04-02 22:05	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 22:10	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 22:15	PDT	5320	A	3.87	A	5.3	A
USGS	12181000	2021-04-02 22:20	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 22:25	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 22:30	PDT	5350	A	3.88	A	5.2	A
USGS	12181000	2021-04-02 22:35	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 22:40	PDT	5350	A	3.88	A		
USGS	12181000	2021-04-02 22:45	PDT	5320	A	3.87	A	5.2	A
USGS	12181000	2021-04-02 22:50	PDT	5350	A	3.88	A		
USGS	12181000	2021-04-02 22:55	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 23:00	PDT	5280	A	3.86	A	5.1	A
USGS	12181000	2021-04-02 23:05	PDT	5320	A	3.87	A		
USGS	12181000	2021-04-02 23:10	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 23:15	PDT	5250	A	3.85	A	5.1	A
USGS	12181000	2021-04-02 23:20	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 23:25	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 23:30	PDT	5150	A	3.82	A	5.0	A
USGS	12181000	2021-04-02 23:35	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-02 23:40	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-02 23:45	PDT	5090	A	3.80	A	5.0	A
USGS	12181000	2021-04-02 23:50	PDT	5280	A	3.86	A		
USGS	12181000	2021-04-02 23:55	PDT	5250	A	3.85	A		
USGS	12181000	2021-04-03 00:00	PDT	5150	A	3.82	A	5.0	A
USGS	12181000	2021-04-03 00:05	PDT	5090	A	3.80	A		
USGS	12181000	2021-04-03 00:10	PDT	4990	A	3.77	A		
USGS	12181000	2021-04-03 00:15	PDT	4860	A	3.73	A	4.9	A
USGS	12181000	2021-04-03 00:20	PDT	4990	A	3.77	A		
USGS	12181000	2021-04-03 00:25	PDT	4860	A	3.73	A		
USGS	12181000	2021-04-03 00:30	PDT	4710	A	3.68	A	4.9	A
USGS	12181000	2021-04-03 00:35	PDT	4860	A	3.73	A		
USGS	12181000	2021-04-03 00:40	PDT	4710	A	3.68	A		
USGS	12181000	2021-04-03 00:45	PDT	4550	A	3.63	A	4.9	A
USGS	12181000	2021-04-03 00:50	PDT	4710	A	3.68	A		
USGS	12181000	2021-04-03 00:55	PDT	4550	A	3.63	A		
USGS	12181000	2021-04-03 01:00	PDT	4390	A	3.58	A	4.9	A
USGS	12181000	2021-04-03 01:05	PDT	4550	A	3.63	A		
USGS	12181000	2021-04-03 01:10	PDT	4390	A	3.58	A		
USGS	12181000	2021-04-03 01:15	PDT	4270	A	3.54	A	4.9	A
USGS	12181000	2021-04-03 01:20	PDT	4390	A	3.58	A		
USGS	12181000	2021-04-03 01:25	PDT	4270	A	3.54	A		
USGS	12181000	2021-04-03 01:30	PDT	4120	A	3.49	A	4.8	A
USGS	12181000	2021-04-03 01:35	PDT	4270	A	3.54	A		
USGS	12181000	2021-04-03 01:40	PDT	4120	A	3.49	A		
USGS	12181000	2021-04-03 01:45	PDT	3970	A	3.44	A	4.8	A
USGS	12181000	2021-04-03 01:50	PDT	4120	A	3.49	A		
USGS	12181000	2021-04-03 01:55	PDT	3970	A	3.44	A		
USGS	12181000	2021-04-03 02:00	PDT	3880	A	3.41	A	4.8	A
USGS	12181000	2021-04-03 02:05	PDT	3970	A	3.44	A		
USGS	12181000	2021-04-03 02:10	PDT	3880	A	3.41	A		
USGS	12181000	2021-04-03 02:15	PDT	3760	A	3.37	A	4.8	A
USGS	12181000	2021-04-03 02:20	PDT	3880	A	3.41	A		
USGS	12181000	2021-04-03 02:25	PDT	3760	A	3.37	A		
USGS	12181000	2021-04-03 02:30	PDT	3740	A	3.36	A	4.8	A
USGS	12181000	2021-04-03 02:35	PDT	3760	A	3.37	A		
USGS	12181000	2021-04-03 02:40	PDT	3740	A	3.36	A		
USGS	12181000	2021-04-03 02:45	PDT	3710	A	3.35	A	4.8	A
USGS	12181000	2021-04-03 02:50	PDT	3740	A	3.36	A		
USGS	12181000	2021-04-03 02:55	PDT	3710	A	3.35	A		
USGS	12181000	2021-04-03 03:00	PDT	3680	A	3.34	A	4.8	A
USGS	12181000	2021-04-03 03:05	PDT	3710	A	3.35	A		
USGS	12181000	2021-04-03 03:10	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 03:15	PDT	3680	A	3.34	A	4.8	A
USGS	12181000	2021-04-03 03:20	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 03:25	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 03:30	PDT	3680	A	3.34	A	4.8	A
USGS	12181000	2021-04-03 03:35	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 03:40	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 03:45	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 03:50	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 03:55	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 04:00	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 04:05	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 04:10	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 04:15	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 04:20	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 04:25	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 04:30	PDT	3620	A	3.32	A	4.8	A
USGS	12181000	2021-04-03 04:35	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 04:40	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 04:45	PDT	3620	A	3.32	A	4.8	A
USGS	12181000	2021-04-03 04:50	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 04:55	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 05:00	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 05:05	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 05:10	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 05:15	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 05:20	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 05:25	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 05:30	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 05:35	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 05:40	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 05:45	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 05:50	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 05:55	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 06:00	PDT	3680	A	3.34	A	4.8	A
USGS	12181000	2021-04-03 06:05	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 06:10	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 06:15	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 06:20	PDT	3680	A	3.34	A		
USGS	12181000	2021-04-03 06:25	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 06:30	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 06:35	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 06:40	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 06:45	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 06:50	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 06:55	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 07:00	PDT	3620	A	3.32	A	4.7	A
USGS	12181000	2021-04-03 07:05	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 07:10	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 07:15	PDT	3620	A	3.32	A	4.7	A
USGS	12181000	2021-04-03 07:20	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 07:25	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 07:30	PDT	3620	A	3.32	A	4.7	A
USGS	12181000	2021-04-03 07:35	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 07:40	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 07:45	PDT	3620	A	3.32	A	4.8	A
USGS	12181000	2021-04-03 07:50	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 07:55	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 08:00	PDT	3620	A	3.32	A	4.8	A
USGS	12181000	2021-04-03 08:05	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 08:10	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 08:15	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 08:20	PDT	3620	A	3.32	A		
USGS	12181000	2021-04-03 08:25	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 08:30	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 08:35	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 08:40	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 08:45	PDT	3650	A	3.33	A	4.8	A
USGS	12181000	2021-04-03 08:50	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 08:55	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 09:00	PDT	3760	A	3.37	A	4.8	A
USGS	12181000	2021-04-03 09:05	PDT	3650	A	3.33	A		
USGS	12181000	2021-04-03 09:10	PDT	3760	A	3.37	A		
USGS	12181000	2021-04-03 09:15	PDT	3940	A	3.43	A	4.9	A
USGS	12181000	2021-04-03 09:20	PDT	3760	A	3.37	A		
USGS	12181000	2021-04-03 09:25	PDT	3940	A	3.43	A		
USGS	12181000	2021-04-03 09:30	PDT	4240	A	3.53	A	5.0	A
USGS	12181000	2021-04-03 09:35	PDT	3940	A	3.43	A		
USGS	12181000	2021-04-03 09:40	PDT	4240	A	3.53	A		
USGS	12181000	2021-04-03 09:45	PDT	4550	A	3.63	A	5.0	A
USGS	12181000	2021-04-03 09:50	PDT	4240	A	3.53	A		
USGS	12181000	2021-04-03 09:55	PDT	4550	A	3.63	A		
USGS	12181000	2021-04-03 10:00	PDT	4830	A	3.72	A	5.1	A
USGS	12181000	2021-04-03 10:05	PDT	4550	A	3.63	A		
USGS	12181000	2021-04-03 10:10	PDT	4830	A	3.72	A		
USGS	12181000	2021-04-03 10:15	PDT	4990	A	3.77	A	5.2	A
USGS	12181000	2021-04-03 10:20	PDT	4830	A	3.72	A		
USGS	12181000	2021-04-03 10:25	PDT	4990	A	3.77	A		
USGS	12181000	2021-04-03 10:30	PDT	5060	A	3.79	A	5.2	A
USGS	12181000	2021-04-03 10:35	PDT	4990	A	3.77	A		
USGS	12181000	2021-04-03 10:40	PDT	5060	A	3.79	A		
USGS	12181000	2021-04-03 10:45	PDT	5090	A	3.80	A	5.3	A
USGS	12181000	2021-04-03 10:50	PDT	5060	A	3.79	A		
USGS	12181000	2021-04-03 10:55	PDT	5090	A	3.80	A		
USGS	12181000	2021-04-03 11:00	PDT	5150	A	3.82	A	5.3	A
USGS	12181000	2021-04-03 11:05	PDT	5090	A	3.80	A		
USGS	12181000	2021-04-03 11:10	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 11:15	PDT	5120	A	3.81	A	5.4	A
USGS	12181000	2021-04-03 11:20	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 11:25	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 11:30	PDT	5150	A	3.82	A	5.4	A
USGS	12181000	2021-04-03 11:35	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 11:40	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 11:45	PDT	5150	A	3.82	A	5.5	A
USGS	12181000	2021-04-03 11:50	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 11:55	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 12:00	PDT	5120	A	3.81	A	5.5	A
USGS	12181000	2021-04-03 12:05	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 12:10	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 12:15	PDT	5120	A	3.81	A	5.6	A
USGS	12181000	2021-04-03 12:20	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 12:25	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 12:30	PDT	5120	A	3.81	A	5.6	A
USGS	12181000	2021-04-03 12:35	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 12:40	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 12:45	PDT	5120	A	3.81	A	5.6	A
USGS	12181000	2021-04-03 12:50	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 12:55	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:00	PDT	5120	A	3.81	A	5.6	A
USGS	12181000	2021-04-03 13:05	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:10	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:15	PDT	5120	A	3.81	A	5.6	A
USGS	12181000	2021-04-03 13:20	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:25	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:30	PDT	5120	A	3.81	A	5.7	A
USGS	12181000	2021-04-03 13:35	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:40	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:45	PDT	5120	A	3.81	A	5.7	A
USGS	12181000	2021-04-03 13:50	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 13:55	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:00	PDT	5120	A	3.81	A	5.7	A
USGS	12181000	2021-04-03 14:05	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:10	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:15	PDT	5120	A	3.81	A	5.8	A
USGS	12181000	2021-04-03 14:20	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:25	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:30	PDT	5120	A	3.81	A	5.8	A
USGS	12181000	2021-04-03 14:35	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:40	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:45	PDT	5150	A	3.82	A	5.8	A
USGS	12181000	2021-04-03 14:50	PDT	5120	A	3.81	A		
USGS	12181000	2021-04-03 14:55	PDT	5150	A	3.82	A		
USGS	12181000	2021-04-03 15:00	PDT	5190	A	3.83	A	5.8	A
USGS	12181000	2021-04-03 15:05	PDT	5150	A	3.82	A		
